Column1,carat,cut,color,clarity,depth,table,price,x,y,z,volume,,,,
52614,0.57,Ideal,D,VS2,61.3,56,2546,5.35,5.42,3.3,95.6901,,,,
52611,0.81,Very Good,G,SI2,63.4,58,2545,5.87,5.92,3.74,129.966496,,,,
52610,0.75,Very Good,G,SI1,60.9,58,2545,5.84,5.88,3.57,122.590944,,,,
52609,0.7,Very Good,G,SI1,62.5,59,2545,5.69,5.73,3.57,116.395209,,,,
52612,0.51,Ideal,E,VVS2,60.7,58,2545,5.19,5.17,3.14,84.253422,,,,
52605,0.84,Very Good,J,VS1,61.9,58,2544,6.03,6.05,3.74,136.44081,,,,
52607,0.83,Premium,E,SI2,62,61,2544,6.05,5.98,3.73,134.94767,,,,
52608,0.82,Premium,F,SI2,62.5,59,2544,6,5.94,3.73,132.9372,,,,
52606,0.61,Ideal,G,VVS1,62.7,58,2544,5.39,5.43,3.39,99.217503,,,,
52603,0.83,Premium,G,SI2,61.9,56,2543,6.04,5.97,3.72,134.138736,,,,
52602,0.83,Very Good,G,SI2,63.3,57,2543,5.97,5.91,3.76,132.662952,,,,
52604,0.71,Ideal,G,VS2,62.5,56,2543,5.67,5.72,3.56,115.459344,,,,
52601,0.71,Very Good,G,VS2,61.5,57,2543,5.69,5.73,3.51,114.438987,,,,
52599,0.8,Good,E,SI2,61.4,59,2542,5.94,6.01,3.67,131.016798,,,,
52600,0.7,Ideal,E,SI1,62.2,57,2542,5.72,5.67,3.54,114.810696,,,,
52598,0.53,Very Good,E,IF,59.8,60,2542,5.28,5.35,3.18,89.82864,,,,
52597,0.53,Very Good,D,VVS2,60.5,57,2542,5.23,5.31,3.19,88.590447,,,,
52596,0.75,Good,D,SI2,59.9,61,2541,5.9,5.96,3.55,124.8322,,,,
52595,0.7,Ideal,H,VVS1,62,57,2541,5.66,5.7,3.52,113.56224,,,,
52593,1.03,Good,I,I1,57.9,59,2540,6.67,6.62,3.85,169.99829,,,,
52594,0.96,Fair,I,SI2,66.3,58,2540,6.07,5.9,3.97,142.17761,,,,
52592,0.72,Very Good,F,SI1,62.3,57,2540,5.72,5.77,3.58,118.155752,,,,
52591,0.7,Very Good,H,VS1,62.3,57,2540,5.68,5.72,3.55,115.33808,,,,
52590,0.96,Fair,G,SI2,66.8,61,2539,6.15,6.04,4.07,151.18422,,,,
52588,0.79,Ideal,I,SI1,60.5,58,2539,5.97,5.99,3.62,129.452286,,,,
52586,0.79,Good,D,SI2,63.9,56,2539,5.89,5.84,3.75,128.991,,,,
52587,0.72,Ideal,I,VS1,60.7,57,2539,5.78,5.81,3.51,117.872118,,,,
52589,0.73,Fair,D,SI1,64.5,56,2539,5.7,5.65,3.66,117.8703,,,,
52585,0.7,Very Good,G,VS2,59.3,60,2539,5.77,5.83,3.43,115.382113,,,,
52584,0.97,Fair,J,SI2,60.8,67,2538,6.41,6.32,3.87,156.778344,,,,
52582,0.7,Very Good,G,VS2,63.3,57,2538,5.62,5.66,3.57,113.558844,,,,
52583,0.59,Premium,D,VVS2,62.6,58,2538,5.4,5.34,3.36,96.88896,,,,
52581,0.7,Ideal,E,SI1,61.9,55,2537,5.74,5.77,3.56,117.906488,,,,
52578,0.71,Ideal,G,VS2,61.6,55,2537,5.74,5.78,3.55,117.77906,,,,
52579,0.7,Ideal,E,SI1,62.8,56,2537,5.69,5.72,3.58,116.517544,,,,
52580,0.7,Ideal,E,SI1,60.6,57,2537,5.71,5.77,3.48,114.654516,,,,
52576,0.7,Very Good,E,SI1,60.9,59,2537,5.67,5.76,3.48,113.654016,,,,
52577,0.7,Very Good,E,SI1,63,55,2537,5.61,5.66,3.55,112.72173,,,,
52569,0.9,Fair,J,SI2,66.6,54,2536,6.05,5.99,4.01,145.320395,,,,
52566,0.9,Fair,F,SI2,69,59,2536,5.89,5.82,4.04,138.490392,,,,
52574,0.9,Fair,I,SI2,65.3,57,2536,5.98,5.93,3.89,137.944846,,,,
52573,0.7,Premium,H,VVS2,58.8,58,2536,5.88,5.78,3.43,116.573352,,,,
52571,0.7,Ideal,H,VS2,63,55,2536,5.7,5.67,3.58,115.70202,,,,
52561,0.7,Ideal,H,VVS2,61.5,56,2536,5.74,5.71,3.52,115.369408,,,,
52570,0.7,Ideal,H,SI1,60.6,57,2536,5.77,5.74,3.48,115.256904,,,,
52568,0.7,Premium,I,VVS1,59.1,60,2536,5.8,5.77,3.42,114.45372,,,,
52572,0.7,Premium,H,VVS2,62.1,58,2536,5.71,5.66,3.53,114.084658,,,,
52567,0.7,Premium,I,VVS1,62.9,58,2536,5.67,5.65,3.56,114.04638,,,,
52575,0.7,Premium,D,SI2,61.9,58,2536,5.71,5.67,3.52,113.962464,,,,
52562,0.7,Ideal,G,VS2,62.1,57,2536,5.66,5.7,3.53,113.88486,,,,
52563,0.7,Ideal,I,VVS1,62.3,55,2536,5.7,5.64,3.53,113.48244,,,,
52565,0.7,Premium,I,VVS1,61.2,58,2536,5.72,5.65,3.48,112.46664,,,,
52564,0.7,Premium,I,VVS1,61.2,59,2536,5.69,5.65,3.47,111.555295,,,,
52554,0.7,Ideal,F,VS2,60.8,56,2535,5.77,5.71,3.49,114.983983,,,,
52552,0.7,Premium,G,VS1,61,59,2535,5.77,5.68,3.49,114.379864,,,,
52555,0.7,Ideal,F,VS2,62,57,2535,5.71,5.67,3.53,114.286221,,,,
52559,0.7,Ideal,G,VS1,60.6,57,2535,5.75,5.7,3.47,113.72925,,,,
52557,0.7,Premium,G,VS1,62.8,57,2535,5.67,5.64,3.55,113.52474,,,,
52560,0.7,Premium,G,VS1,61.4,59,2535,5.74,5.59,3.51,112.623966,,,,
52558,0.7,Premium,G,VS1,62.6,60,2535,5.66,5.58,3.52,111.171456,,,,
52556,0.7,Very Good,G,VS1,63.2,56,2535,5.61,5.56,3.53,110.106348,,,,
52553,0.58,Premium,E,VS2,61.5,58,2535,5.41,5.38,3.32,96.631256,,,,
52549,0.81,Premium,H,SI2,62.2,56,2534,5.98,5.92,3.7,130.98592,,,,
52551,0.81,Good,H,SI1,63,58,2534,5.79,5.87,3.67,124.733391,,,,
52550,0.57,Ideal,E,VVS2,61.9,55,2534,5.34,5.36,3.31,94.740144,,,,
52546,0.76,Very Good,F,SI1,62.7,57,2533,5.81,5.86,3.66,124.610556,,,,
52547,0.65,Ideal,E,VS1,61.4,59,2533,5.53,5.57,3.41,105.035161,,,,
52548,0.6,Ideal,G,IF,62.2,55,2533,5.36,5.44,3.36,97.972224,,,,
52544,0.77,Very Good,J,VVS1,62.8,58,2532,5.78,5.84,3.65,123.20648,,,,
52545,0.74,Premium,H,VS2,62.1,56,2532,5.83,5.79,3.61,121.858077,,,,
52543,0.72,Very Good,I,VVS2,61.7,55,2532,5.76,5.81,3.57,119.472192,,,,
52541,0.71,Ideal,D,SI1,61.2,53,2531,5.8,5.76,3.54,118.26432,,,,
52542,0.71,Premium,H,VS2,62.8,56,2531,5.75,5.68,3.59,117.2494,,,,
52540,0.71,Very Good,E,SI1,63,58,2531,5.68,5.72,3.59,116.637664,,,,
52539,1,Fair,H,SI2,67.8,53,2530,6.08,6.02,4.1,150.06656,,,,
52530,0.76,Very Good,E,SI2,62,54,2530,5.84,5.91,3.64,125.632416,,,,
52529,0.76,Very Good,I,VS1,59.8,61,2530,5.92,5.96,3.55,125.25536,,,,
52534,0.74,Premium,H,VS2,60.2,58,2530,5.88,5.92,3.55,123.57408,,,,
52537,0.7,Ideal,H,VS1,61.6,55,2530,5.73,5.76,3.54,116.836992,,,,
52538,0.72,Ideal,E,SI2,62.5,55,2530,5.69,5.74,3.57,116.598342,,,,
52532,0.72,Ideal,I,VVS2,61.7,55,2530,5.71,5.76,3.54,116.429184,,,,
52528,0.72,Very Good,I,VVS2,62.5,56,2530,5.7,5.72,3.57,116.39628,,,,
52533,0.7,Ideal,I,VVS2,61.1,56,2530,5.73,5.76,3.52,116.176896,,,,
52535,0.72,Premium,F,VS2,60.8,58,2530,5.78,5.74,3.5,116.1202,,,,
52531,0.7,Ideal,I,VVS2,61.8,56,2530,5.69,5.75,3.54,115.81995,,,,
52536,0.71,Ideal,I,VVS1,62.4,57,2530,5.67,5.71,3.55,114.933735,,,,
52525,0.8,Ideal,F,SI2,62.4,57,2529,5.92,5.97,3.71,131.120304,,,,
52526,0.58,Ideal,E,VVS2,62.1,56,2529,5.33,5.36,3.32,94.848416,,,,
52527,0.5,Ideal,F,IF,60.6,58,2529,5.13,5.16,3.12,82.588896,,,,
52518,0.77,Premium,G,SI1,62.6,58,2528,5.85,5.88,3.67,126.24066,,,,
52524,0.71,Premium,F,SI1,59,61,2528,5.88,5.84,3.46,118.813632,,,,
52521,0.7,Ideal,F,SI1,61.8,56,2528,5.68,5.75,3.53,115.2898,,,,
52520,0.7,Ideal,F,SI1,61.5,57,2528,5.67,5.74,3.51,114.235758,,,,
52519,0.7,Ideal,F,SI1,62.8,56,2528,5.63,5.68,3.55,113.52332,,,,
52517,0.6,Very Good,G,VVS1,61.2,56,2528,5.41,5.46,3.32,98.068152,,,,
52522,0.58,Ideal,G,IF,62.1,56,2528,5.35,5.37,3.32,95.38194,,,,
52523,0.58,Ideal,G,IF,61.3,56,2528,5.36,5.39,3.29,95.049416,,,,
52514,0.73,Ideal,F,SI1,59.6,57,2527,5.88,5.86,3.5,120.5988,,,,
52515,0.73,Premium,F,SI1,61.9,60,2527,5.81,5.78,3.59,120.558662,,,,
52516,0.74,Premium,E,SI2,61.3,59,2527,5.83,5.78,3.56,119.962744,,,,
52509,0.73,Premium,F,SI1,62.1,58,2527,5.74,5.72,3.56,116.884768,,,,
52513,0.73,Premium,F,SI1,61.7,58,2527,5.74,5.7,3.53,115.49454,,,,
52508,0.7,Very Good,G,VS2,60,58,2527,5.73,5.77,3.45,114.064245,,,,
52512,0.7,Premium,F,SI1,62.1,58,2527,5.7,5.64,3.52,113.16096,,,,
52511,0.6,Ideal,D,VS1,61.9,54.9,2527,5.4,5.43,3.35,98.2287,,,,
52510,0.51,Ideal,E,VVS1,62,57,2527,5.12,5.14,3.18,83.687424,,,,
52505,0.72,Ideal,E,SI2,61.4,55,2526,5.78,5.8,3.56,119.34544,,,,
52506,0.68,Ideal,G,VS1,61.7,55,2526,5.71,5.66,3.51,113.438286,,,,
52507,0.63,Ideal,E,VS1,61.5,56,2526,5.53,5.5,3.39,103.10685,,,,
52502,0.71,Ideal,I,VS1,60.9,55,2525,5.8,5.81,3.53,118.95394,,,,
52503,0.71,Ideal,F,SI2,61.4,55,2525,5.76,5.78,3.54,117.856512,,,,
52500,0.71,Ideal,I,VS1,61.5,55,2525,5.73,5.78,3.54,117.242676,,,,
52504,0.7,Good,D,SI1,58,60,2525,5.79,5.93,3.4,116.73798,,,,
52501,0.71,Ideal,I,VS1,61.3,57,2525,5.73,5.75,3.51,115.645725,,,,
52498,0.71,Very Good,D,SI1,63.3,59,2525,5.55,5.66,3.55,111.51615,,,,
52499,0.5,Premium,D,VVS1,61.5,58,2525,5.12,5.06,3.13,81.089536,,,,
52497,0.77,Premium,I,VS1,62.6,55,2524,5.9,5.85,3.68,127.0152,,,,
52494,0.6,Ideal,G,VVS1,62,55.5,2524,5.37,5.42,3.35,97.50309,,,,
52496,0.51,Ideal,F,IF,62.4,55,2524,5.11,5.14,3.2,84.04928,,,,
52495,0.51,Ideal,E,VVS1,62.3,53.7,2524,5.1,5.12,3.19,83.29728,,,,
52493,0.77,Good,D,SI2,64.9,53,2523,5.84,5.75,3.76,126.2608,,,,
52491,0.75,Ideal,H,SI1,62.9,57,2523,5.75,5.8,3.63,121.0605,,,,
52492,0.73,Ideal,E,SI1,62.1,59,2523,5.74,5.79,3.58,118.979868,,,,
52489,0.73,Very Good,E,SI1,63.3,60,2523,5.65,5.7,3.59,115.61595,,,,
52490,0.51,Good,E,VVS2,60.7,57.7,2523,5.17,5.19,3.14,84.253422,,,,
52485,0.82,Ideal,I,VS1,62.3,57,2522,5.98,6.02,3.74,134.638504,,,,
52488,0.71,Ideal,G,SI1,59.7,60,2522,5.79,5.81,3.46,116.394054,,,,
52487,0.71,Ideal,H,VS2,61.4,57,2522,5.71,5.75,3.52,115.5704,,,,
52486,0.56,Ideal,F,VVS2,61.1,56,2522,5.35,5.37,3.27,93.945465,,,,
52484,1.01,Premium,H,I1,60.1,58,2520,6.49,6.44,3.89,162.584884,,,,
52479,0.77,Premium,E,SI2,60.8,58,2519,5.96,5.98,3.63,129.376104,,,,
52478,0.77,Ideal,E,SI2,61,57,2519,5.91,5.93,3.61,126.517143,,,,
52480,0.73,Ideal,I,VVS2,62.3,55,2519,5.77,5.76,3.59,119.314368,,,,
52483,0.73,Premium,H,VS2,61,58,2519,5.84,5.76,3.54,119.079936,,,,
52481,0.73,Premium,I,VVS2,60.6,58,2519,5.84,5.78,3.52,118.818304,,,,
52482,0.73,Premium,I,VVS2,61.5,58,2519,5.78,5.73,3.54,117.242676,,,,
52477,0.71,Very Good,D,SI2,60.2,58,2519,5.76,5.8,3.48,116.25984,,,,
52476,0.73,Premium,D,SI2,62.4,58,2519,5.72,5.67,3.56,115.459344,,,,
52475,0.76,Fair,D,SI2,55.5,69,2518,6.16,6.07,3.39,126.756168,,,,
52472,0.71,Ideal,G,SI1,61.7,56,2518,5.74,5.77,3.55,117.57529,,,,
52474,0.7,Very Good,E,SI1,63.2,57,2518,5.63,5.61,3.55,112.124265,,,,
52473,0.7,Premium,E,SI1,61.9,60,2518,5.67,5.6,3.49,110.81448,,,,
52471,0.96,Fair,J,SI1,67.3,56,2517,6.06,6.01,4.06,147.867636,,,,
52469,0.8,Ideal,G,SI2,62,56,2517,5.98,5.92,3.69,130.631904,,,,
52467,0.75,Very Good,E,SI1,62.4,57,2517,5.79,5.85,3.63,122.953545,,,,
52468,0.76,Very Good,H,VS2,63.4,58,2517,5.78,5.74,3.65,121.09678,,,,
52470,0.71,Good,H,VVS2,63,59,2517,5.64,5.67,3.56,113.844528,,,,
52466,0.7,Very Good,G,SI1,64.3,56,2517,5.56,5.58,3.58,111.068784,,,,
52462,0.71,Ideal,D,SI2,60.4,56,2516,5.79,5.83,3.51,118.482507,,,,
52461,0.71,Premium,E,SI1,61.8,56,2516,5.77,5.72,3.55,117.16562,,,,
52464,0.71,Very Good,E,SI1,63.2,57,2516,5.72,5.67,3.6,116.75664,,,,
52465,0.7,Ideal,F,SI1,61.1,57,2516,5.75,5.71,3.5,114.91375,,,,
52460,0.7,Fair,F,VS2,66.4,53,2516,5.51,5.49,3.65,110.412135,,,,
52463,0.68,Good,F,VS1,60,60.8,2516,5.67,5.71,3.41,110.401137,,,,
52458,0.81,Premium,G,SI2,62.5,57,2515,5.95,5.89,3.7,129.66835,,,,
52448,0.78,Very Good,F,SI2,63,57,2515,5.85,5.9,3.7,127.7055,,,,
52457,0.71,Premium,G,VS2,60.4,61,2515,5.81,5.77,3.5,117.33295,,,,
52450,0.71,Premium,G,VS2,62.8,58,2515,5.74,5.69,3.59,117.251554,,,,
52459,0.7,Ideal,G,VS2,61.2,57,2515,5.77,5.7,3.51,115.44039,,,,
52454,0.7,Ideal,F,SI1,62.3,56,2515,5.68,5.72,3.55,115.33808,,,,
52455,0.7,Ideal,F,SI1,62.7,57,2515,5.66,5.7,3.56,114.85272,,,,
52447,0.71,Very Good,G,SI1,61.6,61,2515,5.7,5.72,3.52,114.76608,,,,
52451,0.71,Ideal,G,VS2,62.4,57,2515,5.69,5.66,3.54,114.007116,,,,
52456,0.71,Very Good,G,VS2,63.1,58,2515,5.69,5.6,3.56,113.43584,,,,
52452,0.59,Ideal,E,VVS2,61.8,56,2515,5.39,5.42,3.34,97.574092,,,,
52449,0.59,Premium,D,VVS2,62.6,58,2515,5.34,5.4,3.36,96.88896,,,,
52453,0.59,Ideal,E,VVS2,61,58,2515,5.39,5.43,3.3,96.58341,,,,
52443,0.72,Ideal,D,SI2,61.1,58,2514,5.76,5.79,3.53,117.726912,,,,
52444,0.72,Ideal,F,SI1,62.4,57,2514,5.71,5.74,3.57,117.008178,,,,
52442,0.7,Very Good,E,SI2,62.6,57,2514,5.64,5.67,3.54,113.204952,,,,
52446,0.53,Premium,D,VVS2,62.7,60,2514,5.19,5.12,3.23,85.830144,,,,
52445,0.53,Premium,E,VVS1,60.8,59,2514,5.23,5.17,3.16,85.443556,,,,
52425,0.77,Very Good,H,VS2,63,57,2513,5.79,5.87,3.67,124.733391,,,,
52424,0.77,Very Good,I,VS2,63.2,58,2513,5.79,5.85,3.68,124.64712,,,,
52428,0.75,Very Good,H,VS1,59.3,59,2513,5.87,6,3.52,123.9744,,,,
52427,0.73,Ideal,I,VVS2,61.9,55,2513,5.8,5.84,3.6,121.9392,,,,
52426,0.7,Very Good,G,VS2,58.2,59,2513,5.87,5.95,3.44,120.14716,,,,
52440,0.71,Ideal,G,SI1,62.1,54,2513,5.72,5.77,3.57,117.825708,,,,
52441,0.71,Ideal,G,SI1,62.1,54,2513,5.72,5.75,3.56,117.0884,,,,
52432,0.7,Very Good,H,VS2,63,55.4,2513,5.67,5.7,3.58,115.70202,,,,
52436,0.7,Premium,I,VVS1,59.1,60,2513,5.77,5.8,3.42,114.45372,,,,
52434,0.7,Very Good,E,VS2,62.6,56,2513,5.65,5.69,3.55,114.127175,,,,
52437,0.7,Premium,H,VVS2,62.1,58,2513,5.66,5.71,3.53,114.084658,,,,
52435,0.7,Very Good,I,VVS1,62.9,58,2513,5.65,5.67,3.56,114.04638,,,,
52433,0.7,Ideal,I,VVS1,62.3,55,2513,5.64,5.7,3.53,113.48244,,,,
52431,0.7,Very Good,E,VS2,61.7,60,2513,5.67,5.7,3.51,113.43969,,,,
52429,0.7,Very Good,I,VVS1,61.2,58,2513,5.65,5.72,3.48,112.46664,,,,
52430,0.7,Premium,I,VVS1,61.2,59,2513,5.65,5.69,3.47,111.555295,,,,
52438,0.63,Ideal,E,VS2,60.8,57,2513,5.53,5.55,3.37,103.430355,,,,
52439,0.63,Ideal,E,VS2,61.5,56,2513,5.48,5.54,3.39,102.917688,,,,
52423,1.3,Fair,H,I1,64.4,57,2512,6.93,6.86,4.44,211.076712,,,,
52418,0.82,Premium,G,SI2,60.7,61,2512,6.01,5.98,3.64,130.820872,,,,
52420,0.82,Good,G,SI2,63.8,60,2512,5.89,5.84,3.74,128.647024,,,,
52421,0.78,Very Good,E,SI2,60,63,2512,5.99,5.95,3.58,127.59299,,,,
52419,0.74,Premium,E,SI2,58.8,60,2512,5.93,5.91,3.48,121.961124,,,,
52412,0.7,Very Good,G,VS1,60.8,56,2512,5.72,5.76,3.49,114.985728,,,,
52422,0.7,Premium,D,SI1,61.2,58,2512,5.74,5.7,3.5,114.513,,,,
52413,0.7,Premium,G,VS1,61,59,2512,5.68,5.77,3.49,114.379864,,,,
52414,0.7,Ideal,G,VS1,60.6,57,2512,5.7,5.75,3.47,113.72925,,,,
52415,0.7,Premium,G,VS1,61.4,59,2512,5.59,5.74,3.51,112.623966,,,,
52416,0.7,Premium,G,VS1,62.6,60,2512,5.58,5.66,3.52,111.171456,,,,
52417,0.7,Good,D,SI1,63.6,60,2512,5.59,5.51,3.51,108.111159,,,,
52411,0.52,Ideal,E,VS1,61.4,57,2512,5.21,5.18,3.19,86.091082,,,,
52407,0.71,Ideal,E,SI2,59.5,57,2511,5.87,5.82,3.48,118.888632,,,,
52404,0.72,Ideal,I,VS2,62.2,56,2511,5.69,5.75,3.56,116.4743,,,,
52409,0.71,Ideal,G,VS2,61.7,57,2511,5.75,5.72,3.54,116.4306,,,,
52408,0.71,Ideal,G,VS2,62.5,57,2511,5.72,5.68,3.56,115.662976,,,,
52403,0.71,Very Good,E,SI1,63.1,58,2511,5.65,5.69,3.58,115.09163,,,,
52410,0.71,Ideal,E,SI2,65.5,55,2511,5.62,5.56,3.66,114.364752,,,,
52406,0.71,Good,E,SI1,60.8,62,2511,5.7,5.74,3.48,113.85864,,,,
52405,0.6,Good,E,VVS2,64.2,55,2511,5.31,5.34,3.42,96.975468,,,,
52400,0.73,Premium,E,SI1,61.8,59,2510,5.8,5.73,3.56,118.31304,,,,
52402,0.65,Premium,G,VVS1,59.3,57,2510,5.59,5.47,3.28,100.293544,,,,
52399,0.56,Ideal,G,VVS2,61,57,2510,5.32,5.36,3.26,92.959552,,,,
52401,0.56,Ideal,F,VVS1,62.1,56,2510,5.29,5.3,3.29,92.24173,,,,
52395,0.7,Very Good,D,SI1,63.2,55,2509,5.62,5.65,3.56,113.04068,,,,
52398,0.6,Ideal,G,VVS1,61.5,56,2509,5.44,5.47,3.35,99.68528,,,,
52397,0.58,Ideal,F,VVS2,62.2,56,2509,5.32,5.35,3.32,94.49384,,,,
52396,0.58,Ideal,F,VVS2,62,56,2509,5.32,5.36,3.31,94.385312,,,,
52394,0.82,Fair,F,SI2,56.7,70,2508,6.28,6.16,3.53,136.557344,,,,
52390,0.7,Very Good,H,VS2,57.9,62,2508,5.8,5.9,3.39,116.0058,,,,
52391,0.71,Very Good,D,SI1,63.1,56,2508,5.66,5.62,3.56,113.240752,,,,
52392,0.62,Ideal,D,VS1,61.9,57,2508,5.47,5.55,3.41,103.522485,,,,
52393,0.58,Ideal,G,IF,60.9,57,2508,5.39,5.46,3.3,97.11702,,,,
52388,0.8,Premium,I,SI1,60.9,60,2507,6.01,5.95,3.64,130.16458,,,,
52386,0.79,Ideal,I,SI1,61.2,55,2507,5.95,5.98,3.65,129.87065,,,,
52381,0.7,Very Good,G,VS2,62.7,57,2507,5.65,5.7,3.56,114.6498,,,,
52379,0.7,Very Good,G,VS2,60.6,60,2507,5.67,5.78,3.47,113.720922,,,,
52385,0.7,Ideal,G,VS2,60.8,57,2507,5.67,5.74,3.47,112.933926,,,,
52380,0.7,Very Good,G,VS2,61.9,55,2507,5.63,5.71,3.51,112.837023,,,,
52382,0.7,Very Good,F,VS2,63,58,2507,5.59,5.62,3.53,110.897774,,,,
52383,0.62,Ideal,G,VVS2,62.6,57,2507,5.42,5.47,3.41,101.097634,,,,
52387,0.57,Premium,E,VVS2,60,61,2507,5.44,5.36,3.24,94.473216,,,,
52389,0.57,Ideal,F,VVS1,60.7,57,2507,5.39,5.36,3.26,94.182704,,,,
52384,0.57,Ideal,E,VVS2,61,57,2507,5.37,5.36,3.27,94.121064,,,,
52378,0.44,Ideal,G,IF,61.6,55,2506,4.9,4.93,3.03,73.19571,,,,
52373,0.74,Very Good,G,SI2,60.3,57,2505,5.85,5.87,3.54,121.56183,,,,
52374,0.72,Very Good,H,SI1,60.3,55,2505,5.84,5.85,3.52,120.25728,,,,
52376,0.71,Very Good,F,SI1,59,61,2505,5.84,5.88,3.46,118.813632,,,,
52377,0.71,Ideal,D,SI2,61,56,2505,5.77,5.8,3.53,118.13498,,,,
52375,0.54,Premium,D,VVS2,62,59,2505,5.17,5.22,3.22,86.899428,,,,
52368,0.81,Very Good,H,SI2,62.1,56,2504,5.95,5.99,3.71,132.226255,,,,
52369,0.73,Premium,F,SI1,61.9,60,2504,5.78,5.81,3.59,120.558662,,,,
52370,0.73,Ideal,D,SI2,62.4,56,2504,5.72,5.75,3.58,117.7462,,,,
52371,0.7,Premium,F,SI1,62.1,58,2504,5.64,5.7,3.52,113.16096,,,,
52372,0.52,Ideal,F,IF,60.3,57,2504,5.23,5.28,3.17,87.537648,,,,
52367,0.9,Good,I,SI2,64,55,2503,6.11,6.05,3.89,143.795795,,,,
52365,0.73,Very Good,F,VS2,58.9,60,2503,5.9,5.81,3.45,118.26255,,,,
52366,0.63,Ideal,E,VS1,61.5,56,2503,5.5,5.53,3.39,103.10685,,,,
52361,0.8,Very Good,H,SI2,63.4,58,2502,5.87,5.84,3.71,127.181768,,,,
52362,0.71,Very Good,I,SI1,60,56,2502,5.86,5.83,3.51,119.914938,,,,
52364,0.54,Good,E,VVS2,60.1,61,2502,5.3,5.38,3.21,91.52994,,,,
52363,0.54,Ideal,E,VVS2,61.1,56,2502,5.26,5.31,3.22,89.936532,,,,
52355,0.77,Very Good,I,VS1,62.6,55,2501,5.85,5.9,3.68,127.0152,,,,
52357,0.74,Ideal,E,SI2,59.2,59,2501,5.92,5.97,3.52,124.405248,,,,
52360,0.75,Premium,F,SI2,62.2,58,2501,5.87,5.8,3.57,121.54422,,,,
52358,0.74,Ideal,E,SI2,61.7,57,2501,5.78,5.82,3.58,120.429768,,,,
52356,0.72,Ideal,G,SI2,61.8,56,2501,5.72,5.76,3.55,116.96256,,,,
52354,0.7,Very Good,G,VS2,59.6,60,2501,5.71,5.8,3.43,113.59474,,,,
52359,0.62,Ideal,H,IF,60.5,58,2501,5.48,5.52,3.33,100.731168,,,,
52353,0.51,Very Good,E,VVS1,59.9,57,2501,5.22,5.24,3.14,85.887792,,,,
52351,0.75,Very Good,F,SI1,62.1,57,2500,5.82,5.88,3.63,124.224408,,,,
52352,0.7,Fair,H,VVS2,65.8,58,2500,5.49,5.42,3.59,106.823322,,,,
52350,0.82,Premium,H,SI2,59.5,62,2499,6.13,6.07,3.63,135.069033,,,,
52349,0.7,Ideal,H,SI1,61.8,53,2499,5.71,5.74,3.54,116.024916,,,,
52347,0.55,Very Good,E,VVS2,60.6,56,2499,5.33,5.36,3.24,92.562912,,,,
52348,0.55,Ideal,E,VVS2,61.4,56,2499,5.28,5.31,3.25,91.1196,,,,
52346,0.79,Premium,H,SI1,60.1,60,2498,6.04,5.98,3.61,130.390312,,,,
52342,0.73,Premium,D,SI1,60.5,58,2498,5.85,5.82,3.53,120.18591,,,,
52345,0.72,Fair,E,SI1,56.9,61,2498,5.91,5.97,3.38,119.255526,,,,
52343,0.72,Ideal,I,VS1,61.4,58,2498,5.73,5.77,3.53,116.709213,,,,
52341,0.71,Premium,H,VVS2,61.9,59,2498,5.73,5.7,3.54,115.61994,,,,
52344,0.7,Good,E,SI1,57.5,62,2498,5.81,5.85,3.35,113.861475,,,,
52340,0.7,Very Good,H,VS2,62.9,57,2498,5.6,5.66,3.54,112.20384,,,,
52336,0.74,Ideal,H,VS2,62.5,54,2497,5.76,5.82,3.62,121.353984,,,,
52338,0.75,Good,E,SI2,59.7,62,2497,5.85,5.88,3.5,120.393,,,,
52337,0.72,Good,H,VS2,61.8,61,2497,5.68,5.75,3.53,115.2898,,,,
52339,0.7,Very Good,G,VS1,63.1,57,2497,5.7,5.61,3.57,114.15789,,,,
52332,0.78,Ideal,G,SI1,61,57,2496,5.94,5.99,3.64,129.513384,,,,
52330,0.75,Premium,H,VS2,59.1,58,2496,5.93,6.02,3.53,126.016058,,,,
52327,0.73,Ideal,I,VVS2,62.3,55,2496,5.76,5.77,3.59,119.314368,,,,
52329,0.73,Premium,H,VS2,61,58,2496,5.76,5.84,3.54,119.079936,,,,
52328,0.73,Premium,I,VVS2,60.6,58,2496,5.78,5.84,3.52,118.818304,,,,
52331,0.73,Premium,I,VVS2,61.5,58,2496,5.73,5.78,3.54,117.242676,,,,
52334,0.7,Premium,E,VS2,61.1,58,2496,5.78,5.7,3.51,115.64046,,,,
52324,0.7,Premium,G,VS1,59.3,62,2496,5.8,5.74,3.42,113.85864,,,,
52335,0.7,Good,G,VS2,63.8,55,2496,5.66,5.59,3.59,113.585446,,,,
52326,0.7,Good,E,SI1,63.2,57,2496,5.61,5.63,3.55,112.124265,,,,
52325,0.7,Very Good,E,SI1,61.9,60,2496,5.6,5.67,3.49,110.81448,,,,
52333,0.56,Premium,E,VVS2,59.2,56,2496,5.49,5.39,3.22,95.283342,,,,
52323,0.8,Ideal,F,SI2,62,57,2495,5.96,5.98,3.7,131.87096,,,,
52290,0.71,Very Good,I,VVS2,62.5,57,2495,5.68,5.74,3.57,116.393424,,,,
52322,0.71,Very Good,H,VS2,61.6,60,2495,5.7,5.73,3.52,114.96672,,,,
