carat,cut,color,clarity,depth,table,price,x,y,z,volume
0.73,Ideal,E,VS1,62.5,57,3235,5.73,5.76,3.59,118.487232
0.72,Ideal,F,VS1,62.5,54,3330,5.73,5.76,3.59,118.487232
0.72,Ideal,E,VS1,62.5,57,3465,5.73,5.76,3.59,118.487232
0.72,Ideal,F,VS2,62.5,56,2546,5.73,5.76,3.59,118.487232
0.73,Premium,F,SI1,62.4,55,2346,5.78,5.71,3.59,118.483642
0.71,Ideal,D,SI2,60.4,56,2516,5.79,5.83,3.51,118.482507
0.73,Very Good,F,VVS2,63.8,59,3669,5.69,5.72,3.64,118.470352
0.71,Ideal,H,VS1,61.2,56,2909,5.76,5.81,3.54,118.468224
0.71,Ideal,F,VVS2,61.2,55,3705,5.73,5.84,3.54,118.459728
0.72,Ideal,F,VS2,62,56,2943,5.77,5.75,3.57,118.443675
0.72,Very Good,G,VS2,62,56,2578,5.75,5.77,3.57,118.443675
0.73,Ideal,D,VS2,62,56,3440,5.74,5.78,3.57,118.442604
0.72,Ideal,G,VS1,62,56,3540,5.74,5.78,3.57,118.442604
0.73,Ideal,J,SI1,62,56,1902,5.74,5.78,3.57,118.442604
0.73,Ideal,E,VVS2,62,57,3714,5.79,5.73,3.57,118.440819
0.73,Ideal,E,VVS2,62,57,3780,5.73,5.79,3.57,118.440819
0.72,Very Good,I,VS2,63.3,55,2337,5.7,5.74,3.62,118.43916
0.72,Good,D,VS1,63.3,55,3570,5.69,5.75,3.62,118.43735
0.72,Very Good,I,VS1,60.7,56,2401,5.78,5.82,3.52,118.411392
0.7,Ideal,F,SI1,60.7,57,2671,5.78,5.82,3.52,118.411392
0.73,Ideal,E,SI1,62.8,57,2728,5.73,5.74,3.6,118.40472
0.71,Ideal,G,SI1,62.8,56,2342,5.72,5.75,3.6,118.404
0.73,Very Good,I,VS2,62.8,59,2426,5.72,5.75,3.6,118.404
0.71,Ideal,G,VVS1,62.8,56,3254,5.71,5.76,3.6,118.40256
0.74,Very Good,G,SI2,62.8,59,2262,5.71,5.76,3.6,118.40256
0.72,Ideal,G,VS2,61.5,55,2952,5.76,5.79,3.55,118.39392
0.72,Ideal,D,SI1,61.5,56.5,3062,5.76,5.79,3.55,118.39392
0.72,Ideal,H,VS1,61.6,56,3274,5.76,5.79,3.55,118.39392
0.73,Ideal,D,VS1,61.5,58,4196,5.76,5.79,3.55,118.39392
0.71,Ideal,I,SI1,61.5,55,2721,5.76,5.79,3.55,118.39392
0.72,Ideal,H,SI2,61.5,56,2131,5.8,5.75,3.55,118.3925
0.72,Very Good,D,VS1,64.1,57,3375,5.68,5.71,3.65,118.37972
0.71,Ideal,F,VS1,62.3,55,3281,5.74,5.76,3.58,118.363392
0.71,Ideal,H,SI1,62.3,54,2326,5.74,5.76,3.58,118.363392
0.72,Ideal,H,VS1,62.3,56,2819,5.73,5.77,3.58,118.362318
0.72,Very Good,J,VS1,62.3,57,2136,5.73,5.77,3.58,118.362318
0.73,Premium,F,VS2,62.3,60,2683,5.77,5.73,3.58,118.362318
0.73,Ideal,G,IF,62.3,56,4142,5.72,5.78,3.58,118.360528
0.73,Ideal,H,SI2,62.3,56,2278,5.78,5.72,3.58,118.360528
0.73,Good,E,SI1,63.6,57,2821,5.72,5.7,3.63,118.35252
0.73,Good,E,SI1,63.6,57,2871,5.7,5.72,3.63,118.35252
0.72,Very Good,F,VS1,60.2,59,2846,5.79,5.84,3.5,118.3476
0.71,Ideal,H,SI2,59.4,57,2258,5.87,5.81,3.47,118.343309
0.75,Good,D,SI1,63.6,58,3024,5.77,5.65,3.63,118.339815
0.75,Good,D,SI1,63.6,58,3078,5.65,5.77,3.63,118.339815
0.72,Ideal,E,SI1,61,57,2835,5.78,5.8,3.53,118.33972
0.72,Ideal,F,VVS1,61,56,4362,5.78,5.8,3.53,118.33972
0.71,Ideal,J,SI1,61,57,1713,5.78,5.8,3.53,118.33972
0.72,Ideal,F,VS1,61,55,3759,5.77,5.81,3.53,118.338661
0.71,Ideal,I,VS2,61,58,2141,5.77,5.81,3.53,118.338661
0.72,Good,G,VS2,63.1,57,2708,5.71,5.74,3.61,118.319194
0.72,Very Good,G,VS2,63.1,57,2732,5.74,5.71,3.61,118.319194
0.74,Good,D,SI1,63.1,59,2753,5.71,5.74,3.61,118.319194
0.72,Very Good,F,SI1,63.1,55,2333,5.75,5.7,3.61,118.31775
0.71,Very Good,D,SI1,61,58,2683,5.71,5.87,3.53,118.317481
0.71,Ideal,H,VS2,61.8,55,3080,5.75,5.78,3.56,118.3166
0.72,Ideal,G,VS1,61.7,56,3478,5.75,5.78,3.56,118.3166
0.72,Ideal,H,VVS1,61.8,56,3708,5.75,5.78,3.56,118.3166
0.72,Ideal,F,VS1,61.7,56,3759,5.75,5.78,3.56,118.3166
0.72,Ideal,F,SI2,61.8,57,2456,5.75,5.78,3.56,118.3166
0.72,Ideal,D,SI2,61.8,56,2618,5.75,5.78,3.56,118.3166
0.72,Ideal,I,VS2,61.8,55,2650,5.75,5.78,3.56,118.3166
0.73,Ideal,D,SI2,61.8,57,2671,5.75,5.78,3.56,118.3166
0.72,Premium,E,SI2,61.7,58,2125,5.79,5.74,3.56,118.315176
0.73,Premium,E,SI1,61.8,59,2510,5.8,5.73,3.56,118.31304
0.71,Very Good,F,SI1,61.8,58,2436,5.72,5.81,3.56,118.310192
0.72,Premium,F,SI1,61.8,61,2777,5.82,5.71,3.56,118.306632
0.73,Ideal,F,SI2,62.5,56,2455,5.73,5.75,3.59,118.281525
0.7,Ideal,E,VS1,60.5,56,3419,5.78,5.83,3.51,118.277874
0.7,Very Good,F,VS2,60.5,58,2437,5.78,5.83,3.51,118.277874
0.7,Premium,F,SI1,60.5,58,2264,5.77,5.84,3.51,118.275768
0.72,Ideal,H,VS2,61.2,57,3018,5.79,5.77,3.54,118.265382
0.71,Ideal,F,VS2,61.2,56,3116,5.77,5.79,3.54,118.265382
0.72,Ideal,D,SI1,61.2,56,3722,5.77,5.79,3.54,118.265382
0.71,Ideal,F,SI2,61.2,55,2365,5.77,5.79,3.54,118.265382
0.71,Ideal,G,SI1,61.2,58,2400,5.77,5.79,3.54,118.265382
0.72,Ideal,G,VVS2,61.3,56,3352,5.76,5.8,3.54,118.26432
0.71,Ideal,F,SI1,61.2,55,3421,5.76,5.8,3.54,118.26432
0.72,Ideal,D,SI2,61.2,57,2328,5.76,5.8,3.54,118.26432
0.71,Ideal,D,SI1,61.2,53,2531,5.8,5.76,3.54,118.26432
0.71,Ideal,G,VVS1,61.2,56,4015,5.75,5.81,3.54,118.26255
0.71,Ideal,E,SI2,61.2,57,2398,5.74,5.82,3.54,118.260072
0.71,Ideal,I,VS1,61.6,54.7,2397,5.71,5.85,3.54,118.24839
0.71,Ideal,D,SI2,62,54,2934,5.77,5.74,3.57,118.237686
0.72,Ideal,H,VVS1,62,55,2958,5.74,5.77,3.57,118.237686
0.72,Ideal,E,VVS2,62,56,3874,5.74,5.77,3.57,118.237686
0.72,Premium,J,SI1,62,58,1785,5.74,5.77,3.57,118.237686
0.72,Premium,J,SI1,62,58,1879,5.77,5.74,3.57,118.237686
0.72,Ideal,J,IF,62,55,2279,5.74,5.77,3.57,118.237686
0.72,Premium,F,SI1,62,60,2364,5.74,5.77,3.57,118.237686
0.72,Premium,F,SI1,62,60,2385,5.77,5.74,3.57,118.237686
0.74,Very Good,G,SI2,63.3,57,2398,5.73,5.7,3.62,118.23282
0.72,Very Good,F,VS1,63.3,57,3219,5.68,5.75,3.62,118.2292
0.71,Ideal,D,SI2,60,57,2633,5.83,5.81,3.49,118.214327
0.72,Very Good,E,SI1,60,57,2479,5.8,5.84,3.49,118.21328
0.7,Ideal,G,VS2,60,57,2633,5.8,5.84,3.49,118.21328
0.72,Very Good,G,VS1,60,59,2671,5.8,5.84,3.49,118.21328
0.71,Premium,I,VS2,60,58,1952,5.79,5.85,3.49,118.211535
0.71,Ideal,G,VVS2,60.7,57,2843,5.81,5.78,3.52,118.207936
0.72,Very Good,G,IF,60.7,56,3614,5.78,5.81,3.52,118.207936
0.71,Very Good,J,SI1,60.7,58,1643,5.78,5.81,3.52,118.207936
0.71,Very Good,F,SI1,60.7,57,2088,5.78,5.81,3.52,118.207936
0.71,Ideal,F,SI2,60.7,57,2291,5.78,5.81,3.52,118.207936
0.7,Very Good,E,VVS2,60.7,56,3295,5.77,5.82,3.52,118.206528
0.73,Very Good,G,VS1,60.7,57,2939,5.76,5.83,3.52,118.204416
0.73,Very Good,H,SI1,62.8,55,2196,5.71,5.75,3.6,118.197
0.7,Ideal,F,VS1,61.2,54,2940,5.92,5.64,3.54,118.196352
0.71,Ideal,I,VS2,61.5,55,2878,5.76,5.78,3.55,118.18944
0.72,Ideal,I,VS2,61.6,55,2312,5.76,5.78,3.55,118.18944
0.72,Premium,G,SI1,62.8,60,2352,5.78,5.68,3.6,118.18944
0.72,Very Good,G,SI1,62.8,60,2396,5.78,5.68,3.6,118.18944
0.73,Premium,G,VS1,61.5,58,2770,5.79,5.75,3.55,118.188375
0.72,Premium,E,VS1,61.5,60,2961,5.79,5.75,3.55,118.188375
0.71,Ideal,G,SI1,61.5,55,3061,5.75,5.79,3.55,118.188375
0.71,Ideal,D,VS2,61.5,55,3299,5.75,5.79,3.55,118.188375
0.72,Ideal,G,VS1,61.4,56,3478,5.75,5.79,3.55,118.188375
0.7,Very Good,E,SI1,61.5,56,2239,5.74,5.8,3.55,118.1866
0.71,Ideal,H,VVS2,61.5,54,2594,5.74,5.8,3.55,118.1866
0.71,Very Good,I,VVS2,61.5,58,2448,5.73,5.81,3.55,118.184115
0.72,Very Good,I,VS1,64,56,2048,5.65,5.73,3.65,118.166925
0.72,Ideal,J,SI1,62.3,55,2154,5.73,5.76,3.58,118.157184
0.72,Very Good,F,SI1,62.3,57,2540,5.72,5.77,3.58,118.155752
0.74,Premium,F,VS2,62.3,58,2560,5.77,5.72,3.58,118.155752
0.72,Very Good,G,SI1,63.6,56,2170,5.69,5.72,3.63,118.144884
0.7,Ideal,G,IF,60.2,57,3672,5.78,5.84,3.5,118.1432
0.72,Ideal,E,SI1,61,57,3012,5.77,5.8,3.53,118.13498
0.71,Ideal,G,VS1,61,56,3251,5.77,5.8,3.53,118.13498
0.71,Ideal,F,VS1,61,56,3701,5.77,5.8,3.53,118.13498
0.71,Ideal,F,VVS1,61,56,5019,5.77,5.8,3.53,118.13498
0.7,Ideal,G,SI1,61,56,2480,5.77,5.8,3.53,118.13498
0.71,Ideal,D,SI2,61,56,2505,5.77,5.8,3.53,118.13498
0.7,Ideal,E,VS2,61.1,56,3370,5.76,5.81,3.53,118.133568
0.71,Ideal,D,VS2,61,56,3838,5.76,5.81,3.53,118.133568
0.71,Premium,D,SI1,61,61,2863,5.82,5.75,3.53,118.13145
0.73,Very Good,D,SI1,63.1,57,2808,5.74,5.7,3.61,118.11198
0.75,Very Good,F,SI1,63.1,58,2347,5.7,5.74,3.61,118.11198
0.73,Ideal,I,VVS1,61.8,57,3239,5.75,5.77,3.56,118.1119
0.72,Ideal,H,VVS2,61.8,55,3417,5.75,5.77,3.56,118.1119
0.72,Ideal,E,SI2,61.8,55,2308,5.77,5.75,3.56,118.1119
0.71,Very Good,E,VS1,61.8,56,3059,5.74,5.78,3.56,118.110832
0.72,Ideal,H,VVS1,61.8,55,3180,5.74,5.78,3.56,118.110832
0.72,Ideal,D,VS2,61.8,56,4082,5.74,5.78,3.56,118.110832
0.72,Good,D,SI1,63.1,55,2757,5.69,5.75,3.61,118.110175
0.73,Very Good,F,VS1,61.8,59,2843,5.73,5.79,3.56,118.109052
0.72,Premium,H,SI2,61.8,56,2144,5.79,5.73,3.56,118.109052
0.71,Ideal,I,VVS2,61.6,56,2145,5.72,5.8,3.56,118.10656
0.74,Very Good,H,VVS2,60.5,60,2921,5.79,5.81,3.51,118.076049
0.7,Ideal,H,SI1,60.5,57,2548,5.81,5.79,3.51,118.076049
0.71,Premium,D,SI1,60.5,59,2743,5.81,5.79,3.51,118.076049
0.72,Ideal,F,VS2,62.6,56,2956,5.75,5.72,3.59,118.0751
0.71,Very Good,H,VS1,62.6,58,2423,5.72,5.75,3.59,118.0751
0.73,Ideal,D,VS2,62.6,55,3735,5.71,5.76,3.59,118.073664
0.72,Very Good,F,SI1,62.6,55,2440,5.71,5.76,3.59,118.073664
0.71,Premium,E,VS1,59.7,57,2920,5.87,5.78,3.48,118.071528
0.73,Very Good,D,VS2,60.5,59,3411,5.76,5.84,3.51,118.070784
0.73,Premium,H,SI2,60.5,57,1824,5.84,5.76,3.51,118.070784
0.72,Ideal,E,VS2,61.3,57,3223,5.76,5.79,3.54,118.060416
0.71,Ideal,E,VS2,61.3,56,3553,5.76,5.79,3.54,118.060416
0.72,Premium,D,SI2,61.3,59,2155,5.79,5.76,3.54,118.060416
0.7,Ideal,F,SI1,61.3,57,2196,5.76,5.79,3.54,118.060416
0.72,Premium,G,SI1,61.3,56,2316,5.79,5.76,3.54,118.060416
0.71,Ideal,G,SI2,61.3,55,2387,5.76,5.79,3.54,118.060416
0.72,Ideal,G,VS1,61.3,56,3478,5.75,5.8,3.54,118.059
0.7,Premium,E,SI1,61.3,58,2386,5.71,5.84,3.54,118.046256
0.72,Very Good,H,VS1,62.2,54,2877,5.74,5.76,3.57,118.032768
0.72,Ideal,E,VVS2,62.1,57,3093,5.76,5.74,3.57,118.032768
0.72,Ideal,E,VS1,62.1,54,3690,5.74,5.76,3.57,118.032768
0.73,Very Good,F,VVS2,62.1,57,3705,5.74,5.76,3.57,118.032768
0.71,Ideal,E,VVS2,62,53.9,4042,5.73,5.77,3.57,118.031697
0.72,Very Good,F,VVS1,62.1,55,3762,5.72,5.78,3.57,118.029912
0.73,Very Good,E,VS1,62.1,60,3353,5.71,5.79,3.57,118.027413
0.71,Ideal,F,VS1,62.1,55,2839,5.82,5.68,3.57,118.015632
0.71,Very Good,E,SI1,60,56,3122,5.85,5.78,3.49,118.00737
0.7,Very Good,G,VVS2,60,60,3235,5.78,5.85,3.49,118.00737
0.71,Ideal,H,SI1,60.8,57,2006,5.77,5.81,3.52,118.003424
0.71,Ideal,H,VVS1,60.8,56,2741,5.75,5.83,3.52,117.9992
0.73,Very Good,E,VS2,62.9,58,3184,5.7,5.75,3.6,117.99
0.72,Very Good,H,VS2,62.9,58,2396,5.7,5.75,3.6,117.99
0.72,Ideal,I,VVS1,62.9,57,2493,5.68,5.77,3.6,117.98496
0.72,Very Good,F,VS2,61.6,58,3238,5.75,5.78,3.55,117.98425
0.71,Ideal,H,IF,61.6,55,3290,5.75,5.78,3.55,117.98425
0.73,Ideal,E,VS2,61.7,57,3470,5.75,5.78,3.55,117.98425
0.72,Ideal,G,VS1,61.6,56,3478,5.75,5.78,3.55,117.98425
0.71,Ideal,E,VS1,61.5,55,3748,5.78,5.75,3.55,117.98425
0.72,Ideal,H,VS1,61.6,59,2642,5.75,5.78,3.55,117.98425
0.71,Ideal,H,VS1,61.6,57,2175,5.74,5.79,3.55,117.98283
0.72,Ideal,D,VS1,61.6,56,3522,5.73,5.8,3.55,117.9807
0.72,Ideal,D,VS1,61.6,56,3554,5.8,5.73,3.55,117.9807
0.71,Ideal,G,VS2,62.4,54,2762,5.72,5.76,3.58,117.950976
0.72,Ideal,F,VS1,62.4,56,3084,5.76,5.72,3.58,117.950976
0.71,Ideal,J,VS2,62.4,54,1899,5.72,5.76,3.58,117.950976
0.71,Very Good,G,SI2,62.4,54,2171,5.72,5.76,3.58,117.950976
0.72,Ideal,F,SI2,62.4,55,2232,5.72,5.76,3.58,117.950976
0.73,Very Good,I,VS1,62.4,56,2288,5.72,5.76,3.58,117.950976
0.72,Ideal,I,VS1,62.3,55,2265,5.79,5.69,3.58,117.943458
0.71,Premium,J,VVS2,60.3,59,1843,5.79,5.82,3.5,117.9423
0.71,Ideal,E,VS2,61.1,56,3342,5.77,5.79,3.53,117.931299
0.71,Ideal,D,SI2,61.1,57,2612,5.77,5.79,3.53,117.931299
0.72,Ideal,D,SI1,61.1,59,2993,5.76,5.8,3.53,117.93024
0.71,Premium,E,VS1,61.1,58,3006,5.8,5.76,3.53,117.93024
0.71,Ideal,F,VS1,61.1,56,3701,5.76,5.8,3.53,117.93024
0.71,Ideal,G,VVS1,61.1,57,3955,5.76,5.8,3.53,117.93024
0.7,Premium,H,SI2,61.1,58,1817,5.72,5.84,3.53,117.918944
0.72,Ideal,H,VS2,61.7,56,3122,5.74,5.77,3.56,117.906488
0.71,Ideal,H,VS2,61.9,55,3189,5.74,5.77,3.56,117.906488
0.72,Ideal,E,VS1,61.9,55,3283,5.74,5.77,3.56,117.906488
0.71,Ideal,E,SI1,61.9,55,3360,5.74,5.77,3.56,117.906488
0.71,Premium,G,IF,61.9,58,3545,5.74,5.77,3.56,117.906488
0.74,Very Good,E,VVS2,61.9,59,3616,5.74,5.77,3.56,117.906488
0.73,Ideal,I,SI1,62,57,2215,5.74,5.77,3.56,117.906488
0.7,Ideal,E,SI1,61.9,55,2537,5.74,5.77,3.56,117.906488
0.72,Ideal,F,VS2,61.9,54,2568,5.77,5.74,3.56,117.906488
0.74,Very Good,H,VS1,61.9,59.1,2709,5.74,5.77,3.56,117.906488
0.71,Ideal,D,SI2,61.9,56,2452,5.78,5.73,3.56,117.905064
0.72,Ideal,H,VS1,61.9,56,2585,5.73,5.78,3.56,117.905064
0.72,Ideal,H,VS1,61.9,56,2608,5.78,5.73,3.56,117.905064
0.71,Very Good,F,SI1,61.9,57,2404,5.72,5.79,3.56,117.902928
0.71,Ideal,I,SI1,62.3,53,2319,5.69,5.82,3.56,117.892248
0.71,Ideal,D,SI1,60.6,56,3674,5.78,5.81,3.51,117.872118
0.72,Ideal,I,VS1,60.7,57,2539,5.78,5.81,3.51,117.872118
0.71,Very Good,I,VVS2,60.6,56,2586,5.82,5.77,3.51,117.870714
0.71,Ideal,E,VS2,62.7,56,2891,5.71,5.75,3.59,117.868675
0.75,Premium,I,SI1,62.7,61,2142,5.75,5.71,3.59,117.868675
0.72,Premium,F,VS2,62.7,59,2584,5.71,5.75,3.59,117.868675
0.72,Premium,F,VS2,62.7,59,2607,5.75,5.71,3.59,117.868675
0.73,Premium,F,VS2,62.7,58,2801,5.76,5.7,3.59,117.86688
0.73,Premium,E,SI1,62.7,58,2703,5.76,5.7,3.59,117.86688
0.71,Ideal,F,SI2,61.4,55,2525,5.76,5.78,3.54,117.856512
0.71,Premium,D,SI1,61.4,58,2863,5.79,5.75,3.54,117.85545
0.71,Premium,D,SI1,61.4,58,2913,5.75,5.79,3.54,117.85545
0.72,Ideal,F,VS1,61.4,56,3759,5.75,5.79,3.54,117.85545
0.71,Premium,I,VVS2,61.4,56,2386,5.79,5.75,3.54,117.85545
0.71,Ideal,G,SI1,61.4,55,2423,5.75,5.79,3.54,117.85545
0.72,Very Good,H,VS2,61.4,57,2462,5.75,5.79,3.54,117.85545
0.72,Premium,H,VS2,61.4,57,2484,5.79,5.75,3.54,117.85545
0.72,Good,D,VS2,64,54,2827,5.68,5.7,3.64,117.84864
0.72,Very Good,J,VS1,64,57,2066,5.67,5.71,3.64,117.847548
0.72,Premium,E,SI1,62.1,58,2831,5.73,5.76,3.57,117.827136
0.72,Premium,E,SI1,62.1,58,2857,5.76,5.73,3.57,117.827136
0.71,Ideal,E,VS1,62.1,53,2963,5.76,5.73,3.57,117.827136
0.71,Ideal,F,VS1,62.1,57,3066,5.73,5.76,3.57,117.827136
0.72,Ideal,E,VS2,62.1,57,3235,5.73,5.76,3.57,117.827136
0.72,Ideal,G,VVS1,62.2,54.4,3492,5.73,5.76,3.57,117.827136
0.71,Ideal,F,SI2,62.1,54,2365,5.73,5.76,3.57,117.827136
0.7,Ideal,E,VS1,62.1,55,3248,5.72,5.77,3.57,117.825708
0.72,Ideal,E,VVS2,62.1,56,4285,5.72,5.77,3.57,117.825708
0.71,Ideal,G,SI1,62.1,54,2513,5.72,5.77,3.57,117.825708
0.74,Very Good,G,SI1,63.5,60,2468,5.73,5.68,3.62,117.817968
0.71,Ideal,E,VS2,60.1,59,3145,5.79,5.83,3.49,117.807393
0.7,Premium,F,SI1,60.1,56,2394,5.84,5.78,3.49,117.805648
0.73,Very Good,F,SI1,59.3,61,2326,5.82,5.85,3.46,117.80262
0.73,Premium,F,SI1,59.3,61,2346,5.85,5.82,3.46,117.80262
0.71,Ideal,F,SI2,59.3,57,2331,5.86,5.81,3.46,117.801236
0.7,Ideal,F,VS2,60.8,56,2942,5.78,5.79,3.52,117.801024
0.71,Ideal,D,SI1,60.8,56,2863,5.8,5.77,3.52,117.80032
0.72,Ideal,H,VVS1,60.8,58,3180,5.77,5.8,3.52,117.80032
0.72,Ideal,E,SI1,60.8,57,3409,5.77,5.8,3.52,117.80032
0.73,Good,E,VS1,60.8,61,3471,5.77,5.8,3.52,117.80032
0.72,Ideal,J,VS2,60.8,59,1904,5.76,5.81,3.52,117.798912
0.7,Premium,G,VVS2,59.3,54,3450,5.89,5.78,3.46,117.792932
0.72,Ideal,H,VVS2,61.6,56,3334,5.75,5.77,3.55,117.780125
0.72,Ideal,E,VVS1,61.6,56,4702,5.75,5.77,3.55,117.780125
0.72,Ideal,G,VS2,61.7,56,3012,5.74,5.78,3.55,117.77906
0.71,Ideal,D,VVS2,61.6,54,4325,5.74,5.78,3.55,117.77906
0.71,Ideal,G,VS2,61.6,55,2537,5.74,5.78,3.55,117.77906
0.72,Very Good,E,SI1,61.6,58,2688,5.74,5.78,3.55,117.77906
0.71,Ideal,E,SI1,61.6,53,2258,5.79,5.73,3.55,117.777285
0.73,Premium,F,SI2,61.6,58,2309,5.79,5.73,3.55,117.777285
0.72,Premium,F,SI1,61.6,60,2314,5.79,5.73,3.55,117.777285
0.71,Premium,F,SI1,61.6,60,2381,5.79,5.73,3.55,117.777285
0.72,Ideal,I,VS1,62.4,55,2868,5.72,5.75,3.58,117.7462
0.71,Ideal,I,VVS2,62.4,54,2308,5.72,5.75,3.58,117.7462
0.73,Ideal,D,SI2,62.4,56,2504,5.72,5.75,3.58,117.7462
0.72,Ideal,G,VVS2,62.4,57,3139,5.71,5.76,3.58,117.744768
0.72,Ideal,J,VVS1,62.4,58,2139,5.71,5.76,3.58,117.744768
0.74,Very Good,H,SI1,62.4,58,2426,5.71,5.76,3.58,117.744768
0.72,Premium,E,VS2,62.4,59,2822,5.77,5.7,3.58,117.74262
0.71,Premium,G,VVS2,60.3,58,2839,5.82,5.78,3.5,117.7386
0.72,Premium,E,SI2,60.4,58,2320,5.82,5.78,3.5,117.7386
0.71,Premium,E,VS2,59.6,60,2902,5.85,5.8,3.47,117.7371
0.71,Very Good,E,VS2,59.6,60,2954,5.8,5.85,3.47,117.7371
0.72,Ideal,H,SI1,60.3,59,2197,5.77,5.83,3.5,117.73685
0.72,Good,J,VS1,63.7,54,1959,5.68,5.71,3.63,117.731064
0.72,Good,J,VS1,63.7,54,2062,5.71,5.68,3.63,117.731064
0.72,Ideal,F,VS1,61.1,56,3265,5.76,5.79,3.53,117.726912
0.72,Ideal,F,VS1,61.1,56,3294,5.79,5.76,3.53,117.726912
0.72,Ideal,G,VS1,61.2,57,3478,5.76,5.79,3.53,117.726912
0.72,Very Good,I,VS2,61.1,56,2337,5.76,5.79,3.53,117.726912
0.71,Ideal,I,VVS1,61.2,57,2450,5.79,5.76,3.53,117.726912
0.72,Ideal,D,SI2,61.1,58,2514,5.76,5.79,3.53,117.726912
0.7,Ideal,E,SI1,61.1,56,2728,5.76,5.79,3.53,117.726912
0.72,Premium,E,VS2,61.1,59,2903,5.8,5.75,3.53,117.7255
0.72,Premium,E,VS2,61.1,59,2954,5.75,5.8,3.53,117.7255
0.72,Very Good,J,SI1,61.1,57,1866,5.75,5.8,3.53,117.7255
0.71,Very Good,I,VS1,61.1,57,2332,5.75,5.8,3.53,117.7255
0.72,Good,G,SI2,63.7,59,2333,5.74,5.65,3.63,117.72453
0.71,Ideal,E,VS1,61.9,54,3212,5.74,5.76,3.56,117.702144
0.71,Ideal,G,VS2,61.9,57,2771,5.73,5.77,3.56,117.701076
0.71,Ideal,E,VVS1,61.9,55,4027,5.73,5.77,3.56,117.701076
0.72,Ideal,G,SI2,61.9,57,2068,5.73,5.77,3.56,117.701076
0.71,Ideal,I,VS2,62,54,2272,5.73,5.77,3.56,117.701076
0.72,Very Good,F,VS1,63.2,57,3083,5.69,5.73,3.61,117.699357
0.71,Very Good,D,SI1,63.2,56,2652,5.69,5.73,3.61,117.699357
0.71,Ideal,D,VS2,59.9,57,3540,5.8,5.83,3.48,117.67272
0.73,Very Good,J,VS2,60.6,61,1952,5.77,5.81,3.51,117.668187
0.73,Premium,F,SI1,60.6,59,2190,5.81,5.77,3.51,117.668187
0.72,Premium,G,SI1,60.6,62,2246,5.81,5.77,3.51,117.668187
0.71,Ideal,G,SI1,60.6,56,2368,5.76,5.82,3.51,117.666432
0.72,Premium,G,SI2,60.6,61,1588,5.83,5.75,3.51,117.663975
0.72,Ideal,J,VS1,62.7,57,2006,5.71,5.74,3.59,117.663686
0.73,Very Good,J,VS2,62.7,57,2101,5.71,5.74,3.59,117.663686
0.72,Ideal,J,VS1,62.7,57,2112,5.74,5.71,3.59,117.663686
0.71,Ideal,D,VS2,62.7,57,3212,5.7,5.75,3.59,117.66225
0.71,Very Good,E,SI2,62.7,59,2397,5.7,5.75,3.59,117.66225
0.72,Premium,D,VS1,62.7,56,3601,5.76,5.69,3.59,117.660096
0.72,Premium,H,VVS1,61.4,58,3137,5.75,5.78,3.54,117.6519
0.71,Ideal,F,VS1,61.4,56,3710,5.75,5.78,3.54,117.6519
0.71,Ideal,F,VVS1,61.4,56,5019,5.75,5.78,3.54,117.6519
0.71,Ideal,J,SI1,61.4,56,1940,5.75,5.78,3.54,117.6519
0.71,Ideal,F,SI2,61.5,55,2668,5.78,5.75,3.54,117.6519
0.72,Ideal,G,SI1,61.4,56,2686,5.75,5.78,3.54,117.6519
0.73,Ideal,G,SI1,61.4,57,3089,5.74,5.79,3.54,117.650484
0.71,Ideal,D,VS2,61.4,56,3234,5.74,5.79,3.54,117.650484
0.72,Ideal,G,VS1,61.5,57,3478,5.74,5.79,3.54,117.650484
0.72,Ideal,E,VVS1,61.4,57,4864,5.74,5.79,3.54,117.650484
0.7,Good,H,VS2,61.4,56,2253,5.73,5.8,3.54,117.64836
0.72,Ideal,F,VS2,62.2,56,2956,5.75,5.73,3.57,117.622575
0.71,Ideal,F,VS2,62.2,55,3405,5.72,5.76,3.57,117.621504
0.71,Very Good,H,SI1,62.2,56,2188,5.72,5.76,3.57,117.621504
0.72,Very Good,F,SI1,62.2,59,2404,5.72,5.76,3.57,117.621504
0.72,Ideal,H,SI1,62.2,58,2458,5.72,5.76,3.57,117.621504
0.73,Very Good,G,SI2,62.2,58,2057,5.71,5.77,3.57,117.619719
0.73,Very Good,D,VS2,63.5,58,3182,5.68,5.72,3.62,117.612352
0.73,Very Good,F,SI1,63.5,56,2360,5.68,5.72,3.62,117.612352
0.72,Very Good,G,VVS2,60.1,60,3449,5.79,5.82,3.49,117.605322
0.72,Very Good,J,SI2,60.1,58,1788,5.79,5.82,3.49,117.605322
0.7,Very Good,I,VS2,60.1,57,2316,5.79,5.82,3.49,117.605322
0.7,Ideal,E,SI1,60.1,57,2929,5.78,5.83,3.49,117.603926
0.72,Premium,F,SI1,59.3,59,2360,5.85,5.81,3.46,117.60021
0.72,Ideal,H,VVS2,60.9,57,2869,5.79,5.77,3.52,117.597216
0.7,Ideal,G,SI1,60.9,57,2394,5.77,5.79,3.52,117.597216
0.7,Ideal,G,SI1,60.9,57,2415,5.79,5.77,3.52,117.597216
0.72,Premium,E,VS2,60.9,60,2822,5.8,5.76,3.52,117.59616
